Generation,Perplexity
6,4.244775772
6,4.349753857
6,3.611133099
6,3.097571611
6,2.472387791
6,11.20277023
6,4.528630257
6,3.673190117
6,4.994174004
6,4.44982338
6,4.175593853
6,4.452581882
6,2.680854082
6,3.693633556
6,3.4200809
6,3.863525629
6,2.755766392
6,3.636813879
6,5.808414936
6,11.73815727
6,5.172232628
6,4.678236008
6,8.076262474
6,2.687249899
6,5.386759281
6,7.658657551
6,4.237197399
6,4.562894821
6,20.69795799
6,2.664467812
6,4.403269768
6,4.833246231
6,4.535508156
6,3.313926458
6,4.756804466
6,3.492255449
6,3.061057091
6,10.5394783
6,6.883176327
6,6.809976101
6,3.602736473
6,5.395185947
6,4.559113026
6,6.145349026
6,3.234461069
6,4.13238287
6,2.768970013
6,2.94389534
6,4.29268837
6,6.937779903
6,7.43879509
6,4.165480137
6,4.62569952
6,2.880224228
6,4.400814056
6,2.658949137
6,3.174816608
6,4.703469276
6,3.956243753
6,4.100306988
6,4.918606758
6,2.739047527
6,6.273488522
6,4.064824104
6,4.382171154
6,4.621471882
6,4.091094971
6,11.26081562
6,9.007268906
6,4.622535706
6,13.74839497
6,7.688890934
6,3.673287868
6,2.781168461
6,3.122736692
6,2.975826025
6,6.761950493
6,4.520096779
6,3.29165554
6,5.497919559
6,4.333759785
6,3.254319668
6,4.109840393
6,5.205383301
6,3.824902773
6,6.579486847
6,5.508827686
6,4.233286381
6,3.388189316
6,4.498346806
6,3.633724213
6,7.62711525
6,3.916825771
6,5.222519398
6,6.549454689
6,4.922901154
6,5.131055832
6,9.068564415
6,3.771637678
6,3.990667343
6,3.511079788
6,6.03731966
6,6.957679749
6,8.468159676
6,3.976362228
6,4.928275108
6,4.01030159
6,4.188891411
6,4.743243694
6,4.172102451
6,3.188952208
6,2.890002251
6,3.630345106
6,4.030210018
6,5.234969616
6,2.111816645
6,6.449632645
6,3.476128578
6,2.549587488
6,4.235939503
6,4.389155865
6,26.63076401
6,3.168339491
6,4.179320812
6,3.798203945
6,4.906367302
6,5.03433466
6,3.282503843
6,6.897983551
6,3.154931784
6,3.439734697
6,2.844677687
6,3.878453255
6,2.808273077
6,5.23985815
6,2.467689037
6,3.962749958
6,4.047573566
6,4.761996269
6,6.517835617
6,2.815545559
6,6.384951591
6,5.955704212
6,8.802828789
6,4.446391106
6,2.704959154
6,3.018414021
6,3.469438314
6,5.979935169
6,5.554467201
6,4.342776299
6,4.434984207
6,3.965526819
6,5.086871147
6,4.194487095
6,3.207084417
6,3.055238485
6,3.383253336
6,3.109248161
6,6.93735218
6,5.597784519
6,8.710609436
6,9.232903481
6,3.837764263
6,2.821603298
6,3.946171045
6,5.664979458
6,4.115338326
6,5.407549858
6,3.307820082
6,3.005947113
6,5.491899967
6,4.874605656
6,8.556584358
6,3.704580307
6,4.509045601
6,8.686332703
6,6.412537098
6,3.794106722
6,4.876657486
6,3.920235872
6,4.930952072
6,3.960472345
6,3.150101662
6,7.176739693
6,3.309805393
6,4.1527915
6,5.101498127
6,4.971513271
6,7.491318703
6,5.609939098
6,4.499731064
6,3.367527962
6,4.83351469
6,9.730316162
6,4.993730068
6,2.784354448
6,4.370801449
6,8.159927368
6,3.078145027
6,3.527172804
6,3.677139044
6,3.311280251
6,5.494887829
6,13.35320663
6,3.51704216
6,3.793117285
6,4.42322588
6,3.842783213
6,4.495942116
6,3.658057213
6,3.273116112
6,3.889920712
6,4.855779648
6,5.471627712
6,5.705428123
6,2.364463329
6,3.251972675
6,4.690062046
6,5.434230328
6,4.292682171
6,13.54948139
6,4.781112671
6,4.997605324
6,3.354135275
6,7.047307014
6,5.936078072
6,3.161556005
6,3.91399169
6,9.418785095
6,4.160513878
6,4.07229805
6,2.92782259
6,4.897563457
6,4.16617012
6,16.74529266
6,3.808789492
6,6.317394733
6,5.321661472
6,5.107529163
6,5.662175179
6,2.855095387
6,4.390143394
6,4.743061543
6,3.503152132
6,11.91205883
6,2.703883171
6,4.82404089
6,5.726390362
7,3.408147812
7,3.441322088
7,3.547721148
7,4.871819973
7,2.144796133
7,3.164671183
7,3.463557482
7,3.849345922
7,3.53705287
7,2.583896637
7,4.140262127
7,7.447999954
7,3.139953852
7,3.746898174
7,2.467024088
7,6.503751755
7,5.534981728
7,2.330250502
7,5.335791111
7,4.0353899
7,3.422350645
7,4.727906704
7,3.851081848
7,3.619194269
7,3.396544218
7,3.597192287
7,5.716117382
7,2.798751116
7,5.811078072
7,3.086811304
7,3.538094521
7,2.856436491
7,5.237962246
7,3.580157757
7,4.167883873
7,3.315253735
7,3.42483592
7,4.579667091
7,6.269739151
7,5.13848114
7,2.651513815
7,6.312344074
7,2.495670319
7,5.647754669
7,3.407747269
7,2.893300056
7,8.14210701
7,2.747482061
7,15.66364288
7,3.308172703
7,3.438022852
7,3.063723326
7,3.404884815
7,2.318315744
7,3.428211689
7,2.542268038
7,2.193148375
7,4.173111916
7,11.18088722
7,4.417294979
7,3.335842609
7,4.376117229
7,2.819553137
7,3.587008238
7,2.011820555
7,4.263408661
7,2.96184516
7,3.197585106
7,3.3105793
7,5.086305618
7,3.385474205
7,3.4109869
7,3.099809647
7,3.454482079
7,4.912857533
7,3.968626261
7,6.718775272
7,3.836915255
7,2.853528261
7,12.47984123
7,4.093637943
7,3.543216467
7,1.940634966
7,4.641044617
7,2.773369312
7,2.956544638
7,6.237723351
7,3.232735634
7,3.515167236
7,5.193194389
7,3.370177984
7,7.916379452
7,4.05769062
7,5.035113811
7,5.134473801
7,3.259607792
7,3.14238143
7,3.516358852
7,3.028438091
7,2.478661299
7,2.968082905
7,3.326367617
7,3.180090189
7,4.510851383
7,3.292740583
7,4.325509548
7,3.322570801
7,4.218141556
7,2.13406682
7,3.49682188
7,4.300263882
7,3.963227034
7,4.09376049
7,3.891057014
7,2.912410021
7,2.706564426
7,5.001895905
7,5.370336056
7,3.577504873
7,3.233053684
7,4.986764431
7,2.994004011
7,3.673454285
7,3.88308382
7,2.928598642
7,2.655755758
7,3.668586254
7,5.575253487
7,4.425763607
7,3.844134808
7,2.300280094
7,3.667017937
7,5.689284801
7,2.747107744
7,4.430414677
7,3.933826923
7,2.346353292
7,2.861750603
7,3.387241125
7,4.065988064
7,3.48122406
7,3.177699804
7,4.229475975
7,2.375628948
7,2.561587811
7,3.287294149
7,4.403933048
7,3.454201698
7,2.389135599
7,3.55621624
7,9.514935493
7,2.86308217
7,4.484937668
7,3.082554817
7,2.916741371
7,3.147214413
7,3.41429925
7,3.948656559
7,2.369897366
7,9.487792015
7,6.95518589
7,2.799732447
7,3.699920654
7,5.569049835
7,3.553393126
7,5.068736553
7,3.596358299
7,8.276938438
7,2.637513399
7,2.747730255
7,2.619271994
7,3.705736637
7,3.57174921
7,3.46299839
7,2.347471237
7,2.414485216
7,2.928221941
7,4.953941345
7,22.52815056
7,2.705349207
7,6.436824799
7,3.002698898
7,2.518870354
7,3.491494894
7,3.301548481
7,3.379263878
7,2.881592274
7,2.929312468
7,4.78711462
7,4.021718502
7,1.828089356
7,5.340909004
7,2.793385029
7,3.234994411
7,3.630436897
7,16.07672882
7,7.569026947
7,3.457384825
7,4.328976631
7,3.052399635
7,5.836604595
7,4.768258572
7,17.39630318
7,2.740840912
7,2.636364698
7,7.453487396
7,3.466841459
7,2.925081968
7,5.00316143
7,3.544862032
7,8.582663536
7,4.098615646
7,5.509895325
7,10.98446274
7,6.210851669
7,4.296525478
7,5.461571217
7,8.386995316
7,2.734596729
7,2.613109589
7,1.950907588
7,4.621612072
7,2.863104582
7,3.071092606
7,4.517332077
7,4.519788742
7,2.53537488
7,5.119200706
7,2.151092529
7,3.860523939
7,3.21866107
7,5.688996315
7,4.462618828
7,9.401814461
7,2.484407425
7,2.097910881
7,2.559854269
7,2.538927794
7,3.783842802
7,2.68171382
7,6.690047264
7,3.554615021
7,3.108386755
7,8.442778587
7,9.612784386
7,3.215889692
7,2.32035327
7,13.94248104
7,3.947442293
7,2.949856043
7,3.351276875
7,3.761974812
7,2.160567284
7,2.236823559
7,3.007638216
7,3.472257614
7,2.838986158
7,9.802108765
7,5.02667141
7,3.204611301
7,3.876133442
7,5.747311592
7,4.643980026
7,3.418661594
7,2.932466269
7,5.14441061
7,2.816342354
7,2.860479832
7,3.251312971
7,3.78020072
7,3.049300909
7,7.869469643
7,4.197921753
7,2.78950882
7,6.425345421
7,2.430747509
7,3.007471561
7,2.772540331
7,4.156044483
7,2.75698781
7,3.069235563
7,2.794623613
7,3.485613346
7,4.121501923
7,5.358390808
7,4.277586937
7,4.029949188
7,2.598942995
7,4.823090076
7,3.619463444
7,4.032902718
7,3.929496527
7,7.655088425
7,2.512043476
7,4.857513428
7,3.176236153
7,3.302671909
7,4.700120926
7,2.912991285
7,4.449712276
7,5.028859138
7,3.699201584
7,3.273393631
7,2.44363451
7,3.566730022
7,2.833869219
7,3.217474222
7,8.628626823
7,3.518044233
7,5.329863548
7,3.878592491
7,2.934404612
7,4.898864269
7,4.42593956
7,7.500823021
7,3.281208515
7,5.170777321
7,3.073341131
7,2.351134539
7,7.166063786
7,3.049789667
7,3.130889416
7,4.796788692
7,5.520376205
7,2.475317717
7,3.979426622
7,5.572244644
7,3.016232252
7,2.772887707
7,4.481069565
7,2.948575974
7,4.516806126
7,3.177622557
7,4.723310947
7,3.058186769
7,5.53988409
7,4.497138023
7,3.351956129
7,3.165436745
7,4.552049637
7,5.030703545
7,4.90725708
7,6.177810192
7,3.376801491
7,8.763201714
7,3.401696205
7,2.692434072
7,1.942811608
7,7.127484798
7,3.77992177
7,5.369739056
7,3.921149492
7,5.215024948
7,2.353091478
7,2.490365028
7,3.251856089
7,2.524471998
7,3.997990608
7,3.958108664
7,3.4779737
7,5.280065536
7,3.803164244
7,2.995166302
7,3.113250732
7,4.237217903
7,3.923104763
7,3.41044569
7,2.968791246
7,2.580555677
7,2.428616285
7,3.984501839
7,3.346976995
7,2.444895267
7,3.180181742
7,4.47333765
7,2.605586052
7,5.389542103
7,3.799257755
7,7.577759266
7,2.61130619
7,3.733717918
7,3.656089783
7,5.338169098
7,3.146693707
7,3.017160416
7,2.596563816
7,3.232409
7,10.28549862
7,2.510868311
7,3.049696207
7,4.059656143
7,3.963558435
7,3.491426706
7,3.105323076
7,3.631700993
7,5.042083263
7,2.919360638
7,3.633298874
7,3.750304222
7,3.935684681
7,2.9877069
7,5.825737953
7,3.044199944
7,28.10435677
7,2.045110464
7,2.728905678
7,3.100341082
7,3.533253431
7,8.379911423
7,6.686736107
7,10.16211128
7,3.70170331
7,5.606278896
7,2.802771568
7,3.28284049
7,4.968753815
7,2.486264467
7,3.690777063
7,5.843158245
7,5.475690842
7,3.265433788
7,2.866163731
7,4.355821133
7,3.827509165
7,2.811566353
7,3.490323782
7,10.75130558
7,11.31428623
7,3.135528088
7,3.035773516
7,2.302927971
7,2.987303734
7,3.143951416
7,3.570615053
7,2.983015537
7,3.273282051
7,2.655562401
7,2.763279915
7,3.724366188
7,4.864317894
7,2.417318821
7,2.493016243
7,2.474803448
7,3.208809137
7,6.056566238
7,2.159734249
7,3.290095806
7,3.113375187
7,6.897857666
7,2.755948782
7,4.865730286
7,2.55713439
7,3.308465719
7,2.929593563
7,2.934404612
7,3.361846685
7,3.532111168
7,3.244869947
7,4.411166191
7,2.811122417
7,3.33140111
7,3.936394691
7,5.925196171
7,4.095508575
7,3.700071812
7,5.472485065
7,3.24321866
7,2.83272624
7,3.984930277
7,3.743322134
7,3.213099957
7,5.687775612
7,3.708603859
7,4.044515133
7,2.986329794
7,4.306211948
7,5.942727089
7,1.95564115
7,6.327522278
7,2.742922306
7,2.400150061
7,3.089633465
7,4.205942154
7,3.407446384
7,1.819094896
7,3.324647903
7,2.924242496
7,2.678003073
7,7.87812376
7,3.713474035
7,3.903624058
7,3.716595888
7,2.729944468
7,2.570119381
7,6.533838749
7,2.585411787
7,2.970995188
7,4.288353443
7,3.862519979
7,2.744427443
7,2.987841845
7,2.513056993
7,3.971147299
7,4.222350121
7,4.717372894
7,13.35277081
7,1.891389608
7,3.252952814
7,5.06477356
7,2.662172318
7,2.650542259
7,4.125788689
7,3.955462933
7,5.996878147
7,4.005753994
7,3.335904121
7,4.342858315
7,3.081433296
7,2.585824251
7,3.619826317
7,3.8047328
7,6.034842968
7,3.121854544
7,3.602112532
7,3.273724079
7,3.601591587
7,3.29885602
7,4.977931499
7,5.909362793
7,3.426730156
7,6.923121929
7,4.760063171
7,4.532074451
7,2.471798897
7,3.077528
7,3.174489975
7,4.610037804
7,5.756723404
7,2.524460077
7,3.773091078
7,3.058186769
7,3.222105026
7,3.796868086
7,3.411174774
7,2.750482798
7,2.591214418
7,2.816116333
7,3.416918993
7,3.029889345
7,3.655076265
7,8.218214989
7,2.925905704
7,2.133531332
7,3.355827808
7,4.412423134
7,3.748609781
7,2.972084761
7,2.908140421
7,3.34231472
7,11.42089272
7,2.119167089
7,2.874237299
7,2.938299179
7,3.947365999
7,4.340939522
7,2.208623886
7,2.114814281
7,2.962137222
7,3.166332483
7,3.827065229
7,2.898965597
7,5.671885014
7,2.811751366
7,2.876922607
7,5.284187317
7,2.993633509
7,4.205917358
7,3.674411774
7,3.143376827
7,3.645213604
7,6.448688984
7,1.945833683
7,6.444283962
7,2.454809189
7,3.538985491
7,4.754529476
7,2.384995222
7,3.0455513
7,3.090517282
7,9.032367706
7,2.339897633
7,3.620807886
7,2.874489307
7,2.932756424
7,3.767075777
7,3.503523827
7,2.770201445
7,2.821696758
7,6.565013409
7,2.694282532
7,3.423419952
7,3.314812899
7,3.286683798
7,2.536598206
7,4.282763004
7,2.657360554
7,3.430459976
7,29.43291092
7,2.978575945
7,2.50539422
7,3.590719938
7,2.809575319
7,8.616562843
7,3.651642084
7,3.321077347
7,5.051726818
7,3.14657259
7,6.273587704
7,11.75095654
7,5.653315067
7,3.656489134
7,3.980047941
7,3.676472187
7,3.36558032
7,3.26536417
7,2.982964993
7,8.545155525
7,3.571094036
7,2.318543196
7,3.478336811
7,2.125135899
7,2.34469986
7,3.708448648
7,6.094956398
7,4.494019508
7,2.606438637
7,4.346635818
7,4.072379112
7,2.264275074
7,2.201826572
7,7.263504982
7,16.02958679
7,4.388018131
7,3.674506664
7,4.435862541
7,3.607721806
7,6.702796459
7,2.880489588
7,9.522890091
7,1.874554873
7,4.404135704
7,2.944454908
7,2.753383875
7,11.30898952
7,4.189459324
7,2.712013721
7,3.246159792
7,3.640368938
7,2.920046568
7,2.814898491
7,2.500801325
7,4.662500381
7,3.743223429
7,4.331166744
7,3.975665092
7,3.634533882
7,6.118007183
7,3.172890663
7,3.470140696
7,4.7702384
7,4.179553986
7,4.872945309
7,2.680054426
7,3.201104403
7,12.18056297
7,3.786329031
7,11.11338711
7,5.246887684
7,2.553528309
7,2.831610918
7,3.756581783
7,2.246431589
7,2.822482824
7,3.343487978
7,8.747992516
7,3.374634981
7,4.30518198
7,4.164466381
7,2.645672321
7,3.668990374
7,5.536750317
7,6.890244961
7,2.858176231
7,6.154920101
7,3.395148993
7,3.428349257
7,3.101411819
7,2.605166197
7,2.278069735
7,3.248819351
7,11.32976913
7,7.111582279
7,3.399853468
7,2.738718748
7,3.381676674
7,2.707933664
7,3.571733475
7,5.112552643
7,2.783936501
7,3.793434143
7,9.909881592
7,4.890829563
7,2.56255126
7,3.210873842
7,3.933819294
7,3.812951088
7,3.130244493
7,2.647746325
7,3.98794508
7,5.677031517
7,3.711709976
7,5.649003029
7,19.89680862
7,3.579383612
7,6.802271366
7,4.677614212
7,3.859267712
7,3.179173708
7,2.869715691
7,3.247286558
7,3.25163579
7,2.821696758
7,3.074132919
7,3.531105518
7,2.527425289
7,5.013929844
7,4.556346416
7,2.271401644
7,3.938753366
7,5.278234482
7,4.869268894
7,3.011164427
7,3.402147055
7,15.1368742
7,3.776058435
7,3.496093035
7,2.560319424
7,2.907846451
7,2.082812071
7,2.543366194
7,4.123902321
7,6.039251804
7,3.429709673
7,2.638181448
7,3.763471127
7,4.626333714
7,4.941581249
7,3.56355834
7,2.844834328
7,4.971230507
7,4.074592113
7,3.928743362
7,10.04043388
7,7.831573009
7,4.841299057
7,4.15271616
7,4.255149364
7,2.991367817
7,3.274020672
7,4.004393101
7,4.036929131
7,3.245798111
7,3.291925907
7,5.450670242
7,4.604679108
7,3.883889198
7,2.857152939
7,3.78326869
7,2.994957209
7,4.850420475
7,3.094811916
7,4.260869026
7,9.558999062
7,6.567564011
7,3.111987591
7,2.681159496
7,3.925750494
7,6.469530106
7,6.216646194
7,3.536612272
7,3.074607611
7,4.180653572
7,2.952962637
7,5.760620117
7,2.453825712
7,3.26150775
7,5.427666664
7,4.849026203
7,2.923921824
7,2.836416245
7,3.696504354
7,3.725958824
7,3.039960623
7,4.557083607
7,3.093248367
7,2.483362675
7,4.074256897
7,2.656318188
7,5.955291748
7,2.329155207
7,2.906447411
7,4.992219448
7,3.630952358
7,2.946413994
7,2.792704105
7,2.830828428
7,4.546113968
7,3.102835894
7,12.34328079
7,2.636331558
7,5.269572735
7,3.651364565
7,3.008599758
7,4.163033009
7,3.120712042
7,3.088018179
7,3.391874075
7,3.523212433
7,3.642492533
7,2.681870937
7,15.34666443
7,7.888288021
7,3.854067087
7,2.591640949
7,9.993236542
7,2.925124884
7,2.042787552
7,3.391205788
7,3.326313019
7,3.726002216
7,3.874568701
7,5.58420229
7,2.264913797
7,5.649979591
7,5.0733881
7,4.208518982
7,3.47870636
7,6.139090061
7,2.273877621
7,3.237228394
7,3.704091787
7,3.401257277
7,3.317405462
7,4.034284592
7,11.64158535
7,3.600466251
7,6.068207741
7,3.48949337
7,4.192437649
7,6.439417362
7,5.000980377
7,2.89998126
7,3.626077175
7,3.784975052
7,2.506635666
7,2.744816542
7,2.633664608
7,3.885800123
7,3.327283382
7,2.305062294
7,6.771167278
7,2.530891657
7,4.846476555
7,2.80424881
7,4.329265594
7,6.45442009
7,3.580051422
7,3.494286299
7,4.560533524
7,2.834157467
7,3.331653833
7,3.74129796
7,3.508193016
7,3.539149046
7,3.425416946
7,5.217876434
7,3.085231304
7,5.042732239
7,3.236764669
7,3.169418573
7,3.46148324
7,9.430048943
7,2.226632118
7,3.861603737
7,3.19507122
7,2.34696722
7,8.924296379
7,3.10679388
7,2.892514706
7,3.363601685
7,4.179486752
7,3.537383795
7,2.984328747
7,5.48099041
7,3.071851969
7,5.759064198
7,2.643811226
7,3.568447113
7,2.62471199
7,3.683114529
7,2.809686661
7,3.773165226
7,3.089443445
7,7.304429531
7,4.925227642
7,4.126757145
7,4.316837311
7,3.681154251
7,2.790236473
7,3.953406572
7,3.602365971
7,4.288277149
7,3.260445595
7,3.903019905
7,4.461166382
7,4.329710007
7,4.027388096
7,3.491265059
7,2.172500372
7,3.086812019
7,2.270395041
7,8.893183708
7,2.752227545
7,3.971174717
7,3.427312613
7,3.716957808
7,4.302020073
7,3.102254391
7,2.979908466
7,4.954115391
7,4.678832531
7,6.393136501
7,3.054789066
7,3.130618095
7,3.139734507
7,3.254485369
7,3.369886875
7,3.678520918
7,7.704658031
7,3.928811789
7,3.104991198
7,2.508963108
7,2.60419035
7,3.803326607
7,3.488864422
7,5.801782131
7,3.515672684
7,4.472376347
7,10.54238129
7,3.840379
7,2.158634424
7,5.336335659
7,4.423017025
7,2.408891678
7,2.866693735
7,2.026154518
7,3.34051466
7,4.297790051
7,2.923712969
7,3.502374172
7,13.28150082
7,5.521321297
7,3.313788891
7,2.362111568
7,5.773369789
7,2.410572052
7,4.76773262
7,2.353738546
7,3.096043587
7,2.826296568
7,3.309606552
7,5.695316315
7,3.310280085
7,5.887125969
7,2.945588589
7,4.552448273
7,40.93103409
7,4.170039654
7,3.830243111
7,3.839947224
7,2.345985651
7,3.153456926
7,2.652019739
7,3.199410677
7,3.747211695
7,3.172061682
7,3.548902512
7,1.817968249
7,3.002046347
7,2.868394613
7,3.315170527
7,3.609580755
7,2.908007622
7,4.696371555
7,2.359174252
7,3.513367891
7,4.243765831
7,15.85847855
7,2.972962618
7,3.02967453
7,11.82029438
7,3.428780556
7,3.312240839
7,4.256049633
7,6.140655041
7,2.642484903
7,2.276732922
7,3.804479837
7,3.111330748
7,3.284571648
7,3.223182917
7,2.918817043
7,3.93955493
7,3.405432224
7,3.854444742
7,5.036664963
7,2.721670151
7,4.168473721
7,5.04261446
7,4.987772942
7,8.915534019
7,5.119974136
7,2.841739655
7,2.77055645
7,3.65297699
7,2.676570892
7,3.631580591
7,3.006795168
7,3.256984949
7,2.523882151
7,3.615597963
7,5.55818224
7,3.197287798
7,9.066542625
7,10.83335304
7,4.206305504
7,5.657426357
7,2.933922768
7,3.533232212
7,3.400522232
7,3.826660156
7,4.472884178
7,5.916160583
7,3.808836699
7,3.005545139
7,3.119961262
7,7.834938526
7,2.101177216
7,4.258547783
7,3.109456062
7,2.484609127
7,3.293124676
7,6.460227013
7,2.317545652
7,2.67433238
7,3.866197348
7,5.057343006
7,2.993417025
7,3.530496836
7,3.094148636
7,4.461888313
7,3.220427036
7,2.910627365
7,7.97346735
7,2.513777494
7,4.400780201
7,11.41244602
7,4.024363041
7,5.074079037
7,4.256010056
7,5.107170582
7,3.482705355
7,5.919195175
7,3.870953798
7,5.29059124
7,4.234292507
7,3.688172579
7,6.166959286
7,6.553524971
7,13.24667645
7,4.477350712
7,5.299677372
7,2.69085598
7,7.343727589
7,9.499245644
7,2.647709608
7,3.641274452
7,3.825956821
7,6.018041611
7,3.72507453
7,3.312278986
7,3.011679649
7,3.285857439
7,3.416278362
7,2.765280485
7,3.702329874
7,10.82213116
7,3.469262123
7,3.479787111
7,10.31635666
7,4.485366821
7,2.687083244
7,3.944838524
7,5.785326958
7,3.058795691
7,2.446666479
7,3.495653391
7,3.299273968
7,4.119458199
7,3.088332891
7,3.280150175
7,4.013150692
7,3.296887875
7,4.855343819
7,3.716282606
7,3.742917299
7,2.470113993
7,4.734551907
7,2.926765442
7,3.574138165
7,5.029584885
7,4.855271816
7,2.596149683
7,2.565088034
7,3.625906467
7,4.4848032
7,6.402994156
7,2.797057629
7,2.633034706
7,6.850059032
7,2.257641792
7,9.079097748
7,5.66806078
7,3.32468605
7,2.721629858
7,2.054638147
7,2.767074585
7,4.147981167
7,3.272929668
7,3.790481567
7,3.828139782
7,3.031829596
7,9.239934921
7,6.929350853
7,2.267681837
7,2.293259621
7,2.803519487
7,3.868278742
7,2.632853985
7,5.183531761
7,4.451953888
7,3.30767107
7,3.641285658
7,2.82365346
7,4.230906963
7,3.645970583
7,4.021107197
7,5.518572807
7,2.78944397
7,3.730420351
7,3.675556421
7,3.356356621
7,3.037193537
7,10.80303383
7,2.113410473
7,2.587282181
7,2.869482517
7,2.634931803
7,4.654583931
7,4.377355576
7,3.220366001
7,2.907640457
7,8.158717155
7,6.293609619
7,3.690671921
7,3.240202188
7,6.935776711
7,2.543599606
7,2.576533794
7,5.657846928
7,3.119524956
7,3.138344526
7,7.158102512
7,4.051625729
7,3.398725033
7,12.13492107
7,3.973262548
7,3.967146635
7,3.086940527
7,6.589757442
7,5.423385143
7,2.531277895
7,3.215729475
7,5.224673748
7,2.991049528
7,4.609706402
7,3.173670053
7,4.405854702
7,2.735188723
7,4.989583969
7,2.679130554
7,2.992521763
7,2.894356251
7,2.516446114
7,4.647771358
7,2.647746325
7,4.080450058
7,3.20509696
7,2.812089443
7,2.598212957
7,3.664103746
7,4.90927887
7,4.79564476
7,5.616512775
7,4.37730217
7,5.108917236
7,2.96826005
7,3.7884655
7,2.764759541
7,2.722724199
7,5.414391041
7,5.640998363
7,5.719799042
7,3.358087301
7,4.025660992
7,3.632909298
7,3.212877035
7,2.420379877
7,2.783899307
7,9.983665466
7,6.490574837
7,2.563970804
7,2.813882828
7,3.73776865
7,3.96625948
7,2.694946766
7,2.936271906
7,5.070836067
7,2.702667952
7,16.86738777
7,3.553167343
7,4.498615265
7,3.780691624
7,4.903708935
7,5.584451199
7,2.910930395
7,2.874874353
7,3.369767427
7,3.967659712
7,6.978902817
7,5.863744736
7,4.30566597
7,3.913720608
7,2.744746923
7,6.022867203
7,2.413588524
7,3.535263062
7,4.291501045
7,3.094328165
7,3.180176973
7,2.619904995
7,3.296370745
7,2.625124931
7,2.483227491
7,11.0053072
7,3.059794903
7,3.603827953
7,3.666815042
7,2.74796772
7,3.803244114
7,3.893143415
7,2.918817043
7,3.369925261
7,3.047544956
7,3.49194026
7,2.473540068
7,4.09146595
7,4.899154663
7,13.52318573
7,3.554109573
7,3.806598425
7,5.645166874
7,2.551237822
7,4.145537853
7,9.666976929
7,4.27376461
7,3.215769053
7,20.92797852
7,2.492512941
7,5.260084629
7,4.078528881
7,3.363533497
7,2.552442312
7,4.465601921
7,2.779615879
7,2.461578608
7,8.381861687
7,4.834922791
7,6.488913536
7,2.99175334
7,4.089623451
7,3.817430496
7,3.487508535
7,2.491775036
7,3.991678238
7,3.586132526
7,2.788844824
7,2.881770372
7,4.257277489
7,6.087709427
7,3.980732203
7,3.273818254
7,2.59227252
7,3.790359497
7,2.614633799
7,3.02545476
7,3.657362223
7,3.482654333
7,3.537617922
7,4.292106628
7,2.723441601
7,4.591277599
7,4.273421288
7,4.411290169
7,4.121633053
7,3.826134682
7,8.912302017
7,7.43224287
7,5.869903564
7,12.09608746
7,7.250882626
7,3.094610929
7,2.756942749
7,3.593699217
7,2.745615959
7,4.590809345
7,3.053179979
7,3.07291007
7,4.435442448
7,3.613568783
7,3.426574469
7,3.792060137
7,5.264650822
7,2.6195333
7,4.118649006
7,6.241425991
7,3.481352568
7,3.093292952
7,4.282159328
7,3.983782768
7,9.264947891
7,3.193627834
7,4.510165215
7,6.684173107
7,3.26647377
7,3.988727808
7,6.351140022
7,3.455618382
7,3.59099865
7,3.527589321
7,5.180522919
7,4.347727299
7,7.743590355
7,3.397807837
7,3.535084248
7,3.66003418
7,3.56656599
7,4.320448875
7,3.859544277
7,2.95344758
7,2.367347002
7,2.527234077
7,3.150074959
7,4.755925179
7,2.047396183
7,6.054739475
7,3.131961107
7,2.479492426
7,3.591966629
7,2.56898737
7,25.67690277
7,3.065427542
7,4.265660763
7,2.814250946
7,3.794956207
7,6.181241512
7,2.189582109
7,6.324202061
7,3.041092634
7,3.379358292
7,2.456690073
7,4.24463129
7,2.558587551
7,3.258211613
7,2.058060646
7,3.501445293
7,3.387826681
7,3.502536774
7,6.024580002
7,2.569354773
7,5.483552456
7,3.964531422
7,9.158857346
7,4.921468258
7,2.564686298
7,2.345288515
7,2.422012806
7,5.790944099
7,3.985574007
7,3.509816885
7,3.34049964
7,3.501867771
7,3.797528982
7,3.014933348
7,3.01905036
7,2.625212431
7,2.715826035
7,2.218968868
7,5.727753162
7,5.382150173
7,14.14482689
7,6.371304035
7,2.597210169
7,2.849534035
7,3.578836679
7,4.726539135
7,4.410737991
7,4.199287891
7,2.446020126
7,2.954465389
7,3.696640491
7,3.817245245
7,7.231442451
7,3.160806656
7,5.91799736
7,10.11133194
7,3.971084833
7,4.830392361
7,4.89179039
7,4.590138912
7,3.787882805
7,3.116759539
7,3.272727251
7,4.081637383
7,2.972859859
7,3.00500536
7,4.632180214
7,4.157474518
7,5.508648396
7,3.761400223
7,4.361403942
7,2.8468647
7,4.629682541
7,8.702697754
7,3.202577114
7,2.573607445
7,2.547009945
7,6.656855106
7,2.590517282
7,2.706284761
7,3.018034935
7,3.219949007
7,3.979590178
7,18.70305824
7,2.868567467
7,3.563371897
7,3.022485018
7,3.593297243
7,3.864873409
7,2.540979624
7,3.231869221
7,1.970602989
7,4.560472965
7,5.17261219
7,5.915213585
7,2.356563568
7,3.126836061
7,3.824582815
7,5.681261063
7,5.138698578
7,11.92562199
7,3.915879965
7,4.439370632
7,3.335499287
7,6.106245518
7,5.08643961
7,2.905431986
7,4.516806126
7,6.244623184
7,4.252542019
